,CXCL13,VSIG4,CXCL10,MEIS2,FOXP3,ZNF532,CXCR5,CD4,CD8A,CD8B,MS4A1,Global_Cluster,Sub_Cluster
P_T_P0728_05523,0.0,3.1071794153440355,0.0,0.0,0.0,2.2641148321315794,0.0,3.0060603328730893,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05524,0.0,0.0,0.0,3.183851443696073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM01_Mast-TPSAB1
P_T_P0728_05525,0.0,1.4608867464805326,0.0,0.0,0.0,0.0,0.0,2.3039422894704384,0.0,0.0,1.4017125694693144,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05526,0.0,0.0,0.0,0.0,0.0,1.7270049704355888,0.0,1.881669990656345,0.0,0.0,0.0,Myeloid cell,hM01_Mast-TPSAB1
P_T_P0728_05527,0.0,2.6754784507993663,0.0,0.0,0.0,2.113892755990127,0.0,2.896310890883787,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05528,0.0,3.0509105561270595,1.6058123739166512,0.0,0.0,0.0,0.0,2.914699705828789,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05529,0.0,0.0,0.0,0.0,0.0,1.9104742717948837,0.0,2.5969875685217727,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05530,0.0,0.0,2.1065059312045067,0.0,0.0,2.4106373487040473,0.0,3.0570574872903142,3.410949636629532,2.8087136913737933,0.0,Myeloid cell,hM04_cDC1-BATF3
P_T_P0728_05531,0.0,0.0,0.0,0.0,0.0,0.0,1.4514634137943159,0.0,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_T_P0728_05532,0.0,0.0,3.5497718542511336,0.0,0.0,0.0,0.0,2.9313946202174193,0.0,0.0,0.730149098056629,Myeloid cell,hM08_Macro-NLRP3
P_T_P0728_05533,0.0,3.410585434806489,3.7323204218239745,0.0,0.0,2.4793446176765754,0.0,3.1058380406122845,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0462751709281894,0.0,0.0,0.0,Myeloid cell,hM01_Mast-TPSAB1
P_T_P0728_05535,0.0,1.111990709046429,0.0,1.6219727421282235,0.0,0.6388294448467334,0.9804575005757904,0.0,0.0,0.0,0.9308921681743677,Myeloid cell,hM01_Mast-TPSAB1
P_T_P0728_05536,0.0,1.2962760802383007,0.0,0.0,0.0,2.355634162951785,0.0,2.525484545373037,0.0,0.0,0.6274686256453416,Myeloid cell,hM08_Macro-NLRP3
P_T_P0728_05537,0.0,2.8652767064798548,0.0,0.0,0.0,2.8599496483462956,0.0,2.3342460001000616,0.0,1.8524165659609377,0.9841860797272793,Myeloid cell,hM08_Macro-NLRP3
P_T_P0728_05538,0.0,0.0,0.0,0.0,0.0,2.7238574362224854,0.0,1.9144174061940962,2.667311005094583,0.0,0.0,B cell,hB01_PlasmaB-IgG
P_T_P0728_05539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0904187722570384,0.0,0.0,0.0,Myeloid cell,hM08_Macro-NLRP3
P_T_P0728_05540,0.0,1.8064746712743571,1.8832320742312434,0.0,0.0,0.0,0.0,3.04178471893512,2.34610608801634,0.0,0.0,Myeloid cell,hM08_Macro-NLRP3
P_T_P0728_05541,0.0,3.395074686414739,0.0,0.0,0.0,0.0,0.0,2.5970838034385677,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05542,0.0,2.065503680131296,3.711900004635358,0.0,0.0,1.1062038128533402,0.0,3.128333032242706,2.0897811036958256,0.0,0.7223876048307293,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05543,0.0,0.0,3.4252000340466546,0.0,0.0,0.0,0.0,2.8817742759278797,0.0,0.0,0.0,Myeloid cell,hM03_cDC2-CD1C
P_T_P0728_05544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8430946926020415,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_T_P0728_05545,0.0,2.287019180691669,0.0,3.070339865375671,0.0,2.0455966812329853,0.0,2.772321465568453,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05546,0.0,3.0340143638275228,0.0,0.0,0.0,0.0,0.0,2.97357790344174,0.0,0.0,0.0,Myeloid cell,hM03_cDC2-CD1C
P_T_P0728_05547,0.0,2.8363011933145494,1.9594938112136682,0.0,0.0,1.373029999178838,0.0,3.156115168530266,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05548,0.0,1.4045598503277696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM06_Mono-CD16
P_T_P0728_05549,0.0,1.2587332594367435,0.0,0.0,0.0,0.0,0.0,2.908591787651955,0.0,0.0,0.0,Myeloid cell,hM06_Mono-CD16
P_T_P0728_05550,0.0,3.2484618425471607,0.0,0.0,0.0,0.0,0.0,2.889387487745977,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05551,0.0,0.0,0.0,3.272116648971031,0.0,1.1266348171031448,0.0,2.9935334766864123,0.0,0.0,0.0,Myeloid cell,hM01_Mast-TPSAB1
P_T_P0728_05553,0.0,3.477002994375285,0.0,0.0,0.0,2.4722110362332184,0.0,2.6895856113929106,2.24740495476331,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05554,0.0,1.562784271123645,0.0,0.0,0.0,0.0,0.0,1.014411550834655,0.0,0.0,0.5421600882235457,Myeloid cell,hM01_Mast-TPSAB1
P_T_P0728_05555,0.0,0.0,0.0,0.0,0.0,2.526396921800227,0.0,3.0979719155475243,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2859464038871136,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05557,0.0,0.0,0.0,0.0,0.0,2.0747598917232826,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM01_Mast-TPSAB1
P_T_P0728_05558,0.0,1.3944436079638258,0.0,0.0,0.0,1.0977819875210708,0.0,3.0402791533284823,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05559,0.0,0.0,0.0,0.0,0.0,1.8675218635731416,0.0,3.0495880687388253,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05560,0.0,3.350124064585819,3.0622974780275745,0.0,0.0,0.0,0.0,2.8821881927592776,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05561,0.0,0.0,0.0,1.6698488811595922,0.0,1.2802533701815562,0.0,2.6234717423744565,0.0,0.0,0.0,Myeloid cell,hM03_cDC2-CD1C
P_T_P0728_05562,0.0,1.4567688259731175,1.8901819417858163,1.726561845413151,0.0,0.0,0.0,2.6678973241563058,0.0,0.0,0.0,Myeloid cell,hM03_cDC2-CD1C
P_T_P0728_05563,0.0,2.9961921538108935,0.0,0.0,0.0,0.0,0.0,3.076972861926401,0.0,0.0,0.6907649534637115,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8477082775309668,3.2974070221696943,3.0853384470192653,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P0728_05565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4971752187206393,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05566,0.0,3.0114984439355807,0.0,0.0,0.0,1.0382142830391499,0.0,3.001791446196863,0.0,0.0,0.0,Myeloid cell,hM03_cDC2-CD1C
P_T_P0728_05567,0.0,0.0,0.0,1.7317000407377976,0.0,2.4576005945147594,0.0,2.7389398955505855,0.0,0.0,0.0,Myeloid cell,hM03_cDC2-CD1C
P_T_P0728_05568,0.0,1.270868701122829,0.0,0.0,0.0,1.8174017974652092,0.0,2.9796543989586954,0.0,0.0,1.3626540651843893,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05569,0.0,0.0,1.5675291898312613,0.0,0.0,1.304751219292587,0.0,3.000711517971587,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05570,0.0,2.8767911094444973,3.7359216811912392,0.0,0.0,0.0,0.0,3.1803848942589434,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05571,0.0,0.0,0.0,2.070046476992268,0.0,2.7023637145609487,0.0,1.783876471622092,0.0,0.0,0.0,Myeloid cell,hM08_Macro-NLRP3
P_T_P0728_05572,0.0,0.0,0.0,0.0,0.0,2.178922519104824,0.0,2.952934559961992,0.0,0.0,0.0,Myeloid cell,hM02_pDC-LILRA4
P_T_P0728_05573,0.0,0.0,0.0,2.058719077050059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM08_Macro-NLRP3
P_T_P0728_05574,0.0,0.0,0.0,0.0,0.0,0.0,0.851368751008268,2.7757781512905373,0.0,0.0,0.0,Myeloid cell,hM01_Mast-TPSAB1
P_T_P0728_05575,0.0,0.0,3.256855408072976,0.0,0.0,0.0,0.0,1.2377589349773188,2.6903595951069907,0.0,0.0,B cell,hB02_GALTB-IgA
P_T_P0728_05576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.659842064502667,0.0,0.0,0.0,Myeloid cell,hM03_cDC2-CD1C
P_T_P0728_05577,0.0,3.2730092046716894,0.0,0.0,0.0,0.0,0.0,3.2017117555613916,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05578,0.0,0.0,0.0,0.0,0.0,2.129759638815012,0.0,2.9355026834263755,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM01_Mast-TPSAB1
P_T_P0728_05580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.078956731717589,0.0,0.0,0.0,Myeloid cell,hM08_Macro-NLRP3
P_T_P0728_05581,0.0,0.0,0.0,2.7041585457727733,0.0,2.6111842465535497,0.0,1.8452232905259756,0.0,0.0,0.0,Myeloid cell,hM08_Macro-NLRP3
P_T_P0728_05582,0.0,0.0,0.0,1.7947864317538147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM01_Mast-TPSAB1
P_T_P0728_05583,0.0,1.4663306928846327,0.0,0.0,0.0,0.0,0.0,2.7371790921773025,0.0,0.0,0.0,Myeloid cell,hM13_TAM-SPP1
P_T_P0728_05584,0.0,0.0,1.5769638966083668,0.0,0.0,0.0,0.0,3.0507222250095136,0.0,0.0,0.0,Myeloid cell,hM03_cDC2-CD1C
P_T_P0728_05585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.795478871810033,0.0,0.0,0.0,Myeloid cell,hM01_Mast-TPSAB1
P_T_P0728_05586,0.0,1.3226914084365924,1.6353285814645422,0.0,0.0,3.162457328022762,0.0,3.017054154327613,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0023468459252314,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05588,0.0,0.9953388659946975,3.6109242542068,0.0,0.0,2.901342565865703,0.0,2.6127582584794307,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05589,0.0,3.358393243005297,1.4545853814872447,1.7210034914527095,0.0,0.0,0.0,2.9241278934486505,0.0,0.0,0.6224856087317834,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05590,0.0,1.462785728635464,0.0,0.0,0.0,2.6784553065814736,0.0,0.0,2.514221809935145,0.0,0.0,Myeloid cell,hM08_Macro-NLRP3
P_T_P0728_05591,0.0,3.471765427374779,3.0028577786978277,0.0,0.0,0.0,0.0,2.764962744108764,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05592,0.0,2.8772613328384673,0.0,1.6524900361865067,0.0,2.8075957746170714,0.0,3.16914728578874,0.0,0.0,0.6340218598253647,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05593,0.0,0.0,0.0,0.0,0.0,2.2266833502234005,0.0,2.7810510619452793,0.0,0.0,0.0,Myeloid cell,hM08_Macro-NLRP3
P_T_P0728_05594,0.0,0.0,1.5226187430157363,0.0,0.0,0.0,0.0,2.9682181061498265,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05595,0.0,3.201553081478585,0.0,0.0,0.0,0.69952177477124,0.0,2.790242491992681,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05596,0.0,3.3786966060902133,3.7456316998607613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05597,0.0,0.0,0.0,3.4767941343662034,2.6150345005066975,0.0,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM01_Mast-TPSAB1
P_T_P0728_05598,0.0,0.0,0.0,2.14054914930242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM08_Macro-NLRP3
P_T_P0728_05599,0.0,0.0,0.0,1.7116923456221933,0.0,1.630456739577053,0.0,1.174966616100204,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05600,0.0,3.3500678798223915,0.0,0.0,0.0,0.0,0.0,3.20158020783818,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05601,0.0,0.0,0.0,0.0,0.0,0.21715816167206262,0.0,1.0216056809341973,0.0,0.0,0.0,Myeloid cell,hM04_cDC1-BATF3
P_T_P0728_05602,0.0,1.424700251351661,0.0,0.0,0.0,0.0,0.0,3.147053447153656,0.0,0.0,0.0,Myeloid cell,hM06_Mono-CD16
P_T_P0728_05603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0265672971400424,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05604,0.0,0.0,0.0,1.5318456420276796,0.0,0.0,0.0,1.9772443224582006,0.0,0.0,0.0,Myeloid cell,hM08_Macro-NLRP3
P_T_P0728_05605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6945365545660016,2.49967322845943,0.0,0.4606239992403949,Myeloid cell,hM08_Macro-NLRP3
P_T_P0728_05606,0.0,3.337363489412687,1.8870581268206768,2.055145519686455,0.0,0.0,0.0,3.081727646342263,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05607,0.0,0.0,1.4282011320551151,1.958576338883805,0.0,0.0,0.0,2.9563431532623987,0.0,0.0,0.0,Myeloid cell,hM01_Mast-TPSAB1
P_T_P0728_05608,0.0,1.2168326366875448,0.0,0.0,0.0,0.0,0.0,2.7959169284369403,1.9307582343242082,0.0,0.5711099147823477,Myeloid cell,hM01_Mast-TPSAB1
P_T_P0728_05609,0.0,2.991383765672833,0.0,1.7284035889040836,0.0,0.0,0.0,2.9689514238543095,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05610,0.0,0.0,3.5804399270445844,0.0,0.0,0.0,0.0,2.9531671533964783,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05611,0.0,3.125072819544043,0.0,0.0,0.0,0.0,0.0,1.9227125793626128,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM01_Mast-TPSAB1
P_T_P0728_05613,0.0,3.0544898171575396,0.0,0.0,0.0,0.0,1.0851939491174378,2.9011604902256325,0.0,0.0,0.5672353400264253,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05614,0.0,1.0997315535070078,0.0,1.6111445719388306,0.0,0.0,0.9749132673490334,0.0,0.0,0.0,0.0,Myeloid cell,hM08_Macro-NLRP3
P_T_P0728_05615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6194886894746796,0.0,0.0,0.0,Myeloid cell,hM04_cDC1-BATF3
P_T_P0728_05616,0.0,3.1537903091271744,0.0,0.0,0.0,0.0,0.0,2.867939460412968,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05617,2.7750688962908066,0.0,0.0,0.0,0.0,0.0,0.0,2.9306242830477442,0.0,2.2621924475511515,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05618,3.0891273007674727,3.3216436792611743,0.0,0.0,0.0,0.909860121976823,0.0,3.0556893521892836,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM08_Macro-NLRP3
P_T_P0728_05620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4832622407817375,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05621,0.0,0.0,1.8504132321825906,0.0,0.0,2.2718352473218943,0.0,2.859229343865395,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05622,0.0,2.703646352306764,0.0,0.0,0.0,0.0,0.0,2.7807468255082175,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05623,0.0,0.0,3.7961403622693637,0.0,0.0,2.3986982741610916,0.0,3.14166728720305,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P0728_05624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.122981957141989,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
N_T_P0728_05625,0.0,0.0,0.0,0.0,0.0,1.57132637762101,0.0,0.0,0.7027344743271652,1.399717298653945,0.0,Malignant cell,hC03_P0411
N_T_P0728_05626,0.0,0.0,0.0,0.0,0.0,0.0,1.9637022235940267,0.0,0.7656539486085842,1.3608150414740552,0.0,Malignant cell,hC03_P0411
N_T_P0728_05627,0.0,0.0,0.0,0.0,0.0,0.0,2.197088026891401,0.0,1.1009058047481908,0.0,0.0,Malignant cell,hC03_P0411
N_T_P0728_05628,0.0,0.0,0.0,2.8234942361358173,0.0,0.0,0.0,0.0,0.6815960984368824,0.0,0.0,Fibroblast,hF01_Myofib-ACTA2
N_T_P0728_05629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Epithelial cell,hE06_UnIdent
N_T_P0728_05630,0.0,0.0,0.0,0.9616620869861242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malignant cell,hC03_P0411
N_T_P0728_05631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malignant cell,hC03_P0411
N_T_P0728_05632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Epithelial cell,hE06_UnIdent
N_T_P0728_05633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malignant cell,hC03_P0411
N_T_P0728_05634,0.0,0.0,2.6987181867115018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malignant cell,hC03_P0411
N_T_P0728_05635,0.0,0.0,0.0,2.847192310732519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Epithelial cell,hE01_Endothelium-ACKR1
N_T_P0728_05636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9734869616009506,1.4116942815293396,0.0,Epithelial cell,hE06_UnIdent
N_T_P0728_05637,0.0,1.3649583888352745,2.6402961263325984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malignant cell,hC03_P0411
N_T_P0728_05638,0.0,0.0,0.0,0.0,0.0,0.0,1.3679333369363953,0.0,0.0,2.9275230843152564,0.0,Malignant cell,hC03_P0411
N_T_P0728_05639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Epithelial cell,hE06_UnIdent
N_T_P0728_05640,0.0,0.0,0.0,0.0,0.0,0.0,1.9471416381924267,0.0,0.0,0.0,0.0,Malignant cell,hC03_P0411
N_T_P0728_05641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4141648970711846,0.0,Epithelial cell,hE06_UnIdent
N_T_P0728_05642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malignant cell,hC03_P0411
P_N_P0825_05643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3022478040056837,B cell,hB04_FollicularB-MS4A1
P_N_P0825_05644,0.0,0.0,0.0,0.0,0.0,1.8534388992012139,3.0996085897532946,0.0,0.0,0.0,3.607691341964827,B cell,hB05_GCBCell-LRMP
P_N_P0825_05645,0.0,0.0,0.0,0.0,0.0,0.0,3.1787979323540134,3.651219030369376,0.0,0.0,3.4573634390309684,B cell,hB03_FollicularB-IgD
P_N_P0825_05646,0.0,0.0,0.0,0.0,0.0,2.6159282299410775,2.9956407328622254,0.0,0.0,0.0,3.2468158890536993,B cell,hB04_FollicularB-MS4A1
P_N_P0825_05647,0.0,0.0,0.0,1.8654113528237484,0.0,0.0,2.8828121938237166,0.0,0.0,0.0,3.30774280404207,B cell,hB04_FollicularB-MS4A1
P_N_P0825_05648,0.0,0.0,0.0,0.0,0.0,2.6149976398034434,3.2223973604144693,0.0,0.0,0.0,3.494391649328747,B cell,hB05_GCBCell-LRMP
P_N_P0825_05649,0.0,0.0,0.0,0.0,0.0,1.0252584485151097,1.911127519588554,0.0,0.0,0.0,3.644829463650775,B cell,hB05_GCBCell-LRMP
P_N_P0825_05650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0743025644513886,B cell,hB02_GALTB-IgA
P_N_P0825_05651,0.0,0.0,0.0,0.0,0.0,2.3183329694352817,0.0,0.0,0.0,0.0,0.0,B cell,hB02_GALTB-IgA
P_N_P0825_05652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B cell,hB02_GALTB-IgA
P_N_P0825_05653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B cell,hB02_GALTB-IgA
P_N_P0825_05654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B cell,hB02_GALTB-IgA
P_N_P0825_05655,0.0,0.0,0.0,0.0,0.0,1.0698066691066608,2.4229004338445788,0.0,0.0,0.0,3.643109556032017,B cell,hB03_FollicularB-IgD
P_N_P0825_05656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B cell,hB02_GALTB-IgA
P_N_P0825_05657,0.0,0.0,0.0,0.0,0.0,0.0,0.6625691854971143,0.0,0.0,0.0,0.0,B cell,hB02_GALTB-IgA
P_N_P0825_05658,0.0,0.0,0.0,0.0,0.0,1.3809771633858725,0.0,0.0,0.0,0.0,0.0,B cell,hB02_GALTB-IgA
P_N_P0825_05659,0.0,0.0,0.0,1.8487203358063282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B cell,hB02_GALTB-IgA
P_N_P0825_05660,0.0,0.0,0.0,0.0,0.0,1.6971535977744014,2.3339071835700773,0.0,0.0,0.0,3.391275793990632,B cell,hB03_FollicularB-IgD
P_N_P0825_05661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1834590553202289,B cell,hB02_GALTB-IgA
P_N_P0825_05662,0.0,0.0,0.0,0.0,0.0,0.0,3.058904180595314,2.594453106259962,0.0,0.0,3.360645262505855,B cell,hB03_FollicularB-IgD
P_N_P0825_05663,0.0,0.0,0.0,0.0,2.670726308567474,0.0,0.0,0.0,0.0,0.0,2.187244041175373,B cell,hB02_GALTB-IgA
P_N_P0825_05664,0.0,0.0,0.0,0.0,0.0,0.0,3.2380803079656557,0.0,0.0,0.0,3.6447131265766695,B cell,hB03_FollicularB-IgD
P_N_P0825_05665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8774370751217595,B cell,hB02_GALTB-IgA
P_N_P0825_05666,0.0,0.0,0.0,0.0,0.0,1.5623175226466,0.0,0.0,0.0,0.0,1.863246190127684,B cell,hB02_GALTB-IgA
P_N_P0825_05667,0.0,0.0,0.0,0.0,0.0,0.0,1.8173780109441424,0.0,0.0,0.0,3.4720803550579435,B cell,hB04_FollicularB-MS4A1
P_N_P0825_05668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9287869802184031,B cell,hB02_GALTB-IgA
P_N_P0825_05669,0.0,0.0,0.0,0.0,0.0,1.1436137595580451,0.0,0.0,0.0,0.0,0.0,B cell,hB02_GALTB-IgA
P_N_P0825_05670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B cell,hB02_GALTB-IgA
P_N_P0825_05671,0.0,0.0,0.0,0.0,0.0,0.5962436600721074,0.0,0.0,0.0,0.0,0.0,B cell,hB02_GALTB-IgA
P_N_P0825_05672,0.0,0.0,0.0,0.0,0.0,1.912458443188718,0.6188128775175236,0.0,0.0,0.0,0.0,B cell,hB02_GALTB-IgA
P_N_P0825_05673,0.0,0.0,0.0,0.0,0.0,1.4459330333629354,3.345913894861729,0.0,2.459091092032222,0.0,3.6148889350287705,B cell,hB03_FollicularB-IgD
P_N_P0825_05674,0.0,0.0,0.0,0.0,0.0,0.0,3.2513375382860414,0.0,0.0,0.0,3.415395979443784,B cell,hB04_FollicularB-MS4A1
P_N_P0825_05675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B cell,hB02_GALTB-IgA
P_N_P0825_05676,0.0,0.0,0.0,1.4946575534412494,0.0,0.0,0.0,0.0,0.0,0.0,3.323436886850815,B cell,hB03_FollicularB-IgD
P_N_P0825_05677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8140818700291979,B cell,hB02_GALTB-IgA
P_N_P0825_05678,0.0,0.0,0.0,0.0,0.0,3.1907366970643203,1.7662115305534651,0.0,0.0,0.0,3.5904593424957123,B cell,hB04_FollicularB-MS4A1
P_N_P0825_05679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B cell,hB03_FollicularB-IgD
P_N_P0825_05680,0.0,0.0,0.0,0.0,0.0,1.728758533042357,3.427026501512857,0.0,0.0,0.0,3.3995857473987288,B cell,hB04_FollicularB-MS4A1
P_N_P0825_05681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1338025839232673,B cell,hB02_GALTB-IgA
P_N_P0825_05682,0.0,0.0,0.0,0.0,0.0,0.0,0.9997794099029677,0.0,0.0,0.0,1.1184147299710867,B cell,hB02_GALTB-IgA
P_N_P0825_05683,0.0,0.0,0.0,0.0,0.0,0.0,2.563643664184766,0.0,0.0,0.0,3.590950981010879,B cell,hB03_FollicularB-IgD
P_N_P0825_05684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9964370669060783,B cell,hB02_GALTB-IgA
P_N_P0825_05685,0.0,0.0,0.0,0.0,0.0,1.9649872966006412,0.0,2.3428474301690434,0.0,0.0,3.4981550803563484,B cell,hB04_FollicularB-MS4A1
P_N_P0825_05686,0.0,0.0,0.0,0.0,0.0,0.477515501725497,0.0,0.0,0.0,0.0,3.5552275064715757,B cell,hB03_FollicularB-IgD
