id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	directionality	classification	B|B	B|Endo	B|Macro	B|Peri	B|TCD8	Endo|B	Endo|Endo	Endo|Macro	Endo|Peri	Endo|TCD8	Macro|B	Macro|Endo	Macro|Macro	Macro|Peri	Macro|TCD8	Peri|B	Peri|Endo	Peri|Macro	Peri|Peri	Peri|TCD8	TCD8|B	TCD8|Endo	TCD8|Macro	TCD8|Peri	TCD8|TCD8
CPI-SC0991BCC7F	WNT10A_FZD5_LRP6	simple:Q9GZT5	complex:FZD5_LRP6	WNT10A		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.009	0.016	0.008	0.013	0.008	0.003	0.01	0.002	0.007	0.002	0.004	0.011	0.003	0.008	0.003	0.003	0.01	0.002	0.007	0.002	0.006	0.013	0.005	0.01	0.005
CPI-SC0FD6A26C5	WNT11_FZD5_LRP6	simple:O96014	complex:FZD5_LRP6	WNT11		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.0	0.0	0.0	0.0	0.0	0.004	0.01	0.002	0.008	0.003	0.003	0.01	0.002	0.007	0.002	0.004	0.01	0.003	0.008	0.003	0.003	0.01	0.002	0.008	0.003
CPI-SC0B3222CB2	WNT16_FZD5_LRP6	simple:Q9UBV4	complex:FZD5_LRP6	WNT16		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.007	0.014	0.006	0.011	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.01	0.002	0.008	0.003
CPI-SC059A22B9E	WNT2_FZD5_LRP6	simple:P09544	complex:FZD5_LRP6	WNT2		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.0	0.0	0.0	0.0	0.0	0.003	0.01	0.002	0.008	0.003	0.0	0.0	0.0	0.0	0.0	0.005	0.011	0.004	0.009	0.004	0.0	0.0	0.0	0.0	0.0
CPI-SC081C6762E	WNT2B_FZD5_LRP6	simple:Q93097	complex:FZD5_LRP6	WNT2B		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.008	0.015	0.007	0.013	0.008	0.023	0.03	0.022	0.028	0.023	0.007	0.014	0.006	0.012	0.007	0.016	0.023	0.015	0.021	0.016	0.007	0.014	0.006	0.011	0.006
CPI-SC0ACB46CDE	WNT3_FZD5_LRP6	simple:P56703	complex:FZD5_LRP6	WNT3		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.004	0.011	0.003	0.008	0.003	0.004	0.01	0.003	0.008	0.003	0.0	0.0	0.0	0.0	0.0	0.004	0.01	0.003	0.008	0.003	0.003	0.01	0.002	0.008	0.003
CPI-SC03E162C20	WNT3A_FZD5_LRP6	simple:P56704	complex:FZD5_LRP6	WNT3A		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.01	0.002	0.007	0.003	0.0	0.0	0.0	0.0	0.0
CPI-SC033C6423D	WNT4_FZD5_LRP6	simple:P56705	complex:FZD5_LRP6	WNT4		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.0	0.0	0.0	0.0	0.0	0.004	0.01	0.003	0.008	0.003	0.003	0.009	0.002	0.007	0.002	0.003	0.01	0.002	0.008	0.003	0.0	0.0	0.0	0.0	0.0
CPI-SC0DD562B41	WNT5A_FZD5_LRP6	simple:P41221	complex:FZD5_LRP6	WNT5A		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.0	0.0	0.0	0.0	0.0	0.015	0.022	0.014	0.02	0.015	0.048	0.054	0.047	0.052	0.047	0.025	0.031	0.023	0.029	0.024	0.003	0.01	0.002	0.008	0.003
CPI-SC0D06695E4	WNT5B_FZD5_LRP6	simple:Q9H1J7	complex:FZD5_LRP6	WNT5B		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.0	0.0	0.0	0.0	0.0	0.005	0.012	0.004	0.009	0.004	0.013	0.02	0.012	0.018	0.013	0.007	0.014	0.006	0.011	0.006	0.004	0.01	0.003	0.008	0.003
CPI-SC07E1924FB	WNT6_FZD5_LRP6	simple:Q9Y6F9	complex:FZD5_LRP6	WNT6		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.005	0.012	0.004	0.009	0.004	0.01	0.017	0.009	0.015	0.01	0.004	0.011	0.003	0.009	0.004	0.061	0.067	0.059	0.065	0.06	0.0	0.0	0.0	0.0	0.0
CPI-SC0171B2960	WNT7B_FZD5_LRP6	simple:P56706	complex:FZD5_LRP6	WNT7B		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.0	0.0	0.0	0.0	0.0	0.004	0.011	0.003	0.008	0.004	0.003	0.01	0.002	0.007	0.002	0.003	0.01	0.002	0.007	0.002	0.0	0.0	0.0	0.0	0.0
CPI-SC0EDC637EC	WNT9A_FZD5_LRP6	simple:O14904	complex:FZD5_LRP6	WNT9A		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.003	0.01	0.002	0.008	0.003	0.003	0.01	0.002	0.008	0.003	0.0	0.0	0.0	0.0	0.0	0.003	0.01	0.002	0.007	0.002	0.003	0.01	0.002	0.008	0.003
CPI-SC09A9169B5	WNT9B_FZD5_LRP6	simple:O14905	complex:FZD5_LRP6	WNT9B		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.0	0.0	0.0	0.0	0.0	0.005	0.011	0.004	0.009	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC08496F2AE	WNT11_FZD6_LRP5	simple:O96014	complex:FZD6_LRP5	WNT11		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.0	0.0	0.0	0.0	0.0	0.001	0.048	0.002	0.003	0.004	0.001	0.047	0.002	0.003	0.003	0.002	0.048	0.002	0.004	0.004	0.001	0.048	0.002	0.003	0.004
CPI-SC0A27844A8	WNT16_FZD6_LRP5	simple:Q9UBV4	complex:FZD6_LRP5	WNT16		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.005	0.051	0.006	0.007	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.047	0.002	0.003	0.003
CPI-SC0A070755C	WNT2_FZD6_LRP5	simple:P09544	complex:FZD6_LRP5	WNT2		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.0	0.0	0.0	0.0	0.0	0.001	0.047	0.002	0.003	0.004	0.0	0.0	0.0	0.0	0.0	0.003	0.049	0.003	0.004	0.005	0.0	0.0	0.0	0.0	0.0
CPI-SC02D16C89A	WNT2B_FZD6_LRP5	simple:Q93097	complex:FZD6_LRP5	WNT2B		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.006	0.052	0.007	0.008	0.009	0.021	0.067	0.022	0.023	0.024	0.005	0.051	0.006	0.007	0.008	0.014	0.06	0.015	0.016	0.017	0.005	0.051	0.006	0.007	0.007
CPI-SC08EAA7ADA	WNT3_FZD6_LRP5	simple:P56703	complex:FZD6_LRP5	WNT3		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.002	0.048	0.003	0.004	0.004	0.002	0.048	0.002	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.002	0.048	0.002	0.004	0.004	0.001	0.048	0.002	0.003	0.004
CPI-SC010EF74F3	WNT3A_FZD6_LRP5	simple:P56704	complex:FZD6_LRP5	WNT3A		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.047	0.002	0.003	0.003	0.0	0.0	0.0	0.0	0.0
CPI-SC0C945DA9F	WNT4_FZD6_LRP5	simple:P56705	complex:FZD6_LRP5	WNT4		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.0	0.0	0.0	0.0	0.0	0.002	0.048	0.002	0.004	0.004	0.001	0.047	0.002	0.003	0.003	0.001	0.047	0.002	0.003	0.004	0.0	0.0	0.0	0.0	0.0
CPI-SC01D1E05E8	WNT5A_FZD6_LRP5	simple:P41221	complex:FZD6_LRP5	WNT5A		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.0	0.0	0.0	0.0	0.0	0.013	0.06	0.014	0.015	0.016	0.046	0.092	0.046	0.048	0.048	0.022	0.069	0.023	0.024	0.025	0.001	0.048	0.002	0.003	0.004
CPI-SC0FE1FBFB5	WNT5B_FZD6_LRP5	simple:Q9H1J7	complex:FZD6_LRP5	WNT5B		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.0	0.0	0.0	0.0	0.0	0.003	0.049	0.004	0.005	0.005	0.011	0.057	0.012	0.013	0.014	0.005	0.051	0.006	0.007	0.007	0.002	0.048	0.002	0.004	0.004
CPI-SC04CBB7552	WNT6_FZD6_LRP5	simple:Q9Y6F9	complex:FZD6_LRP5	WNT6		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.003	0.049	0.004	0.005	0.005	0.008	0.054	0.009	0.01	0.011	0.002	0.049	0.003	0.004	0.005	0.058	0.105	0.059	0.06	0.061	0.0	0.0	0.0	0.0	0.0
CPI-SC0C61B7F73	WNT7B_FZD6_LRP5	simple:P56706	complex:FZD6_LRP5	WNT7B		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.0	0.0	0.0	0.0	0.0	0.002	0.048	0.003	0.004	0.004	0.001	0.047	0.002	0.003	0.003	0.001	0.047	0.002	0.003	0.003	0.0	0.0	0.0	0.0	0.0
CPI-SC06EFA5CC2	WNT9A_FZD6_LRP5	simple:O14904	complex:FZD6_LRP5	WNT9A		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.001	0.047	0.002	0.003	0.004	0.001	0.048	0.002	0.003	0.004	0.0	0.0	0.0	0.0	0.0	0.001	0.047	0.002	0.003	0.003	0.001	0.047	0.002	0.003	0.003
CPI-SC0FF762677	WNT9B_FZD6_LRP5	simple:O14905	complex:FZD6_LRP5	WNT9B		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.0	0.0	0.0	0.0	0.0	0.003	0.049	0.003	0.004	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0342728D2	WNT11_FZD6_LRP6	simple:O96014	complex:FZD6_LRP6	WNT11		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.0	0.0	0.0	0.0	0.0	0.003	0.108	0.002	0.003	0.004	0.002	0.107	0.002	0.003	0.003	0.003	0.108	0.002	0.004	0.004	0.003	0.107	0.002	0.003	0.004
CPI-SC081E1CE0B	WNT16_FZD6_LRP6	simple:Q9UBV4	complex:FZD6_LRP6	WNT16		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.006	0.111	0.006	0.007	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.107	0.002	0.003	0.003
CPI-SC0DC10FB9C	WNT2_FZD6_LRP6	simple:P09544	complex:FZD6_LRP6	WNT2		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.0	0.0	0.0	0.0	0.0	0.002	0.107	0.002	0.003	0.003	0.0	0.0	0.0	0.0	0.0	0.004	0.109	0.003	0.004	0.005	0.0	0.0	0.0	0.0	0.0
