,spearman_rho
CLEC4D,0.13685105850848484
HOXC11,0.13684461854267183
FRMD7,0.13684311261974824
SIGLEC12,0.1368287978238209
KBTBD4,0.1368136371777226
SLC35A5,0.13677930701299587
LPGAT1,0.13674472065284227
ARHGAP17,0.13670677419050814
CPO,0.13669809087929802
SPTBN5,0.1366975075792115
CCR4,0.13666367694253284
ZNF271,0.1366462547769863
CHAT,0.13660946329219087
RAB5B,0.1366041367781128
TTLL11,0.13659419570818035
ZCWPW1,0.13654320033245892
ZNF737,0.13652880394736439
CCDC48,0.13650126360612133
GSTT2,0.1364443860535937
CYP7A1,0.13641791717985027
BAIAP3,0.13640045125004774
FLJ45340,0.1363407207523144
C15orf26,0.13634013823501784
CNGA1,0.1362709406156277
KRT25,0.1362665588523661
FXR2,0.1361928819174546
DLX3,0.1361823835599517
DPF2,0.13617624512454324
JRKL,0.1361643699461465
ERBB3,0.13611296075086743
SLC4A7,0.13602622082099605
DTWD1,0.13600512659998848
MYO1H,0.13598851122471245
C21orf63,0.1359656630774105
GRAP,0.1359499172113154
GFOD2,0.13593263946115394
MTMR12,0.13593077105928617
ACRBP,0.13589076619929635
CCDC82,0.13587421334121547
PTK2,0.13584551543685805
CDCP2,0.13581040757302956
ZNF605,0.13578955074479157
ZNF222,0.1357601662723116
ZNF649,0.13575148337862847
RGPD5,0.13575015637903132
EPB41L4A,0.1357483548855628
GADD45A,0.13570854737448426
VWA5B2,0.1356169617373061
SYT10,0.1355814751092223
STL,0.13557180324750404
KLHL29,0.13546538157103
CHST12,0.13546153572415806
NDNL2,0.1354582422621341
HIST1H2BF,0.1354494354817735
PIK3C2B,0.1354430147199825
SMOC1,0.13540171073162222
LYPD2,0.1352887436893542
HOXC12,0.13524890436949563
KLHL15,0.1352243189458895
MOBP,0.135216013543672
LOC728819,0.1351863163824826
CDH18,0.13517336843370784
ZNF384,0.13512138203596205
ZC3H7B,0.13507308364279255
KLHL23,0.1350296011463312
PION,0.13502226017772725
C20orf202,0.13482862872919615
NOD2,0.13479977605893514
TRIM17,0.1347890522328905
FNDC7,0.1347610804995364
FAM46A,0.1347353869931867
ZNF503,0.13472351865965349
OR2L13,0.13470299314135623
GFOD1,0.1346807421597058
CUL9,0.1346588887118161
LAMP1,0.13465691353075407
IQCG,0.1346516276783115
TMEM104,0.1346188258781782
LRRN4,0.13461422098726977
CDK5RAP2,0.13458252879852856
HEXA,0.13456490600577084
ZNF841,0.13455873376107935
RALGDS,0.13455163788895474
FBXO40,0.13453909910407294
CXCR2,0.13453764364547138
GLRA1,0.13450564370727075
UBFD1,0.13448322439151356
TNFAIP1,0.134466339910064
EYA1,0.13446360619538067
MFAP1,0.13443381152671652
VPS45,0.13442750617529578
SFRS12,0.13437374435027194
LOC389634,0.13436004632807205
FOXK1,0.13435057730206912
CCDC65,0.13433374454043537
GBP6,0.1342933483222991
CLEC16A,0.13426667204761752
UGGT1,0.13426247546229328
DIO3,0.13424433299638486
NEU3,0.1341928829972222
GLYR1,0.13416799478527439
TDRD1,0.13415557760885108
CCNT2,0.13403650423680466
LOC84856,0.13402805410512122
EXOC2,0.13389232744371513
S100A9,0.1338159588671652
INTS6,0.13373831765769434
INPPL1,0.13368201468668403
GJB6,0.13364936287186288
APLF,0.1335922068515751
GVIN1,0.13358769444214272
CAMP,0.13358611404835863
LRRFIP1,0.13354063747634096
PAG1,0.13347605209857819
JAK3,0.1333730916540859
ASB18,0.1333216505657626
IRF2BP2,0.13328990653652018
KCNIP2,0.13327557664704573
ACVR1B,0.13327422615035503
NKX3-1,0.13324751837260407
N4BP2L1,0.1332417084502417
KPNA7,0.13321348973166466
CABLES1,0.1331744604951672
BIN2,0.13317443124071393
MORF4,0.13315998282208172
SLC9A10,0.1331434649411739
SCG5,0.1331163248477089
KRT31,0.1331014905489172
ZBBX,0.13309558594703647
ZNF280A,0.13309049552939736
KRT27,0.13307652589110675
C2orf62,0.13307387699368933
ZNF24,0.1330132856352287
PKIG,0.13300312889483004
MCF2L2,0.13298483952432588
RNF214,0.13298196600025947
GJC3,0.13294911808003027
OTOF,0.13288993591768938
IKZF1,0.1328886515104616
STON2,0.13288408766265528
RNF182,0.13287739629489156
UBXN2B,0.13285971718692322
C15orf37,0.1327913833277374
C1orf189,0.1327858655062682
PEX5L,0.13278102513771325
ZBTB43,0.132780076636075
IFNA1,0.13276864284103074
LOC643955,0.13276447945332706
KRTAP2-1,0.13274889366469544
S100PBP,0.13272374819068514
TULP2,0.1327139765748459
EFCAB2,0.13270660409010115
ANKRD7,0.1326295878194208
GNG12,0.1326227186504222
SLC41A3,0.1326098366119045
KBTBD6,0.13260189383497234
INPP5A,0.1325816200386696
KIAA0100,0.13255674303350196
LOC399744,0.1325163263710223
SERPINA4,0.13248229268990763
ITGA2,0.132455601666977
CDHR4,0.13236817987900798
RHBDF2,0.13229520332529388
ANKRD34B,0.13224346057417838
SPDYE7P,0.1322309549219661
C22orf34,0.1322111705552413
BBS4,0.13218351213695878
FAM71F2,0.13217564777421678
FXYD2,0.13212043423712877
HLA-DQA1,0.13209827350873873
PLEKHA9,0.1320398753344657
RAX,0.13200272218408907
RGS6,0.13198829122096803
CLIC3,0.13195890244396005
ZNF470,0.13194441710795773
BAMBI,0.1319216430774816
MUC16,0.13189428485989105
ASB11,0.131815174943373
C16orf54,0.1317698644517208
OSBPL3,0.13176866145630706
TMEM185B,0.13176859295611884
CD70,0.13175927947825475
ZFAND5,0.1316727651910081
VTCN1,0.13162570900586715
TFIP11,0.1316165482071207
ADAM29,0.13159360391221195
CAD,0.1315818020586979
POLG,0.13155459703395234
ZNF860,0.13153464484771224
PLA2G4A,0.13152449150589218
GLYATL3,0.13150891375254126
CREB3L4,0.13150577592323745
ABCA17P,0.1314865199600322
NCRNA00202,0.13144634345079445
FAM157B,0.13141013861152284
PML,0.13136120330383239
MGC21881,0.13131530332875985
MICALCL,0.13129692596920273
MPPED1,0.13126711637494112
JDP2,0.13124055350054004
DRD2,0.13123241657443713
DET1,0.13121572840591375
UBE2W,0.13121254474774457
MRPL42P5,0.13121005498523872
ACAD11,0.13108826986718428
HLA-DPB2,0.13103722592427983
EGOT,0.13098791991277478
GLT8D1,0.13090731710882336
MAFG,0.1308539091111873
PPP1R2P3,0.13081329232443578
FAM66E,0.13080708983033357
AGAP3,0.13075293676869465
LRRC37B2,0.13071321892344254
TM9SF2,0.13067508422782115
KCNK15,0.13066586787911924
DEDD,0.13062660992594335
ACTA1,0.1306033734475699
RHD,0.13056592811273532
EGLN1,0.13054537076910147
SP2,0.13051068106305808
FAM38A,0.13051054051179853
OPN1LW,0.13050026951681454
TCEB3B,0.13049089283491871
MYOM3,0.13046715623551047
RRN3P3,0.1304266149096911
TRPC7,0.1304171678115225
KIAA1244,0.13037346073934844
PACSIN3,0.13036728745447165
OR2C3,0.13035656977815877
ZNF764,0.13033640881297473
TF,0.1302874633488058
MTHFSD,0.13028053276289292
TP53TG5,0.1302719536910483
LEPREL1,0.13021614959484773
CROCC,0.1302043162809918
C1orf183,0.13015545272035803
LAMP2,0.13009778866038724
URB1,0.1300903981371953
SMAD4,0.13008510047981514
C10orf131,0.13007577632863074
SIAH2,0.1300400602382512
LOC284798,0.13003956623913757
C1orf88,0.13003798364884317
ITFG2,0.13003738444721732
TMF1,0.1300352727315032
ZNF345,0.1300062617141464
OR2C1,0.1299918268421041
TMED7-TICAM2,0.1299847665796773
CCDC135,0.12996432796523275
DLGAP3,0.1299150073001119
EDAR,0.12987026335793272
DPY19L2P1,0.12984258175343066
TDH,0.12979904500068645
ASZ1,0.12978178521574602
REEP3,0.12974260069155996
CUX1,0.12973989631477947
TSNAXIP1,0.1297142332906772
GOLGA6B,0.12960128216012082
PPP4R2,0.12956722318586625
SLC30A6,0.12955303648084185
KPNA6,0.12953916021512263
SH3BP4,0.12952988133189783
GABRG3,0.12947617036995068
GNGT2,0.12946754096329227
MUC15,0.12939682716938003
MBTPS2,0.12932255863160402
C21orf121,0.1292935843234293
HP,0.1292785830939103
LGR5,0.1292588383367305
COG8,0.1292521049675418
IRGM,0.1292128219263701
SLC4A1AP,0.12919524466548482
ELK4,0.12918878561271885
ADAM21P1,0.12918067174442058
NODAL,0.12906389095693582
TAS2R38,0.12905028658179288
CYP2F1,0.1290185079218372
KIAA0317,0.12892921459741297
TGM5,0.12888808722374942
GAST,0.12886661959115406
PNPLA6,0.1288009577109167
DDX3X,0.1287993403603658
DMKN,0.12877009181141855
C19orf18,0.1287136396847554
TAS2R4,0.12869286771971664
TMEM2,0.12869147679663484
CYP2W1,0.12865391630386055
PKHD1L1,0.1286091543234576
CTDSPL,0.1285675451645259
BAG4,0.1284857096044194
ANKRD42,0.12847412192791083
CLK2,0.12846410818687734
MPZ,0.12846190418304054
PLXNA3,0.1284508874520185
SIGLEC16,0.1283977268165681
SLC38A3,0.12839452349571895
SEPT2,0.12839027880133108
CDSN,0.12835194096708322
EXOC4,0.12833674876728593
PRICKLE4,0.12833122130971122
CDC73,0.12829462489324545
NCRNA00174,0.1282806401982608
KIF16B,0.12827694664113196
RBM24,0.1282579915011072
KIAA1715,0.1282484588574901
DGCR10,0.12821989626601385
ARFGAP3,0.1282186620934268
OTUD1,0.12821118291260558
CYB561D1,0.1281523825690853
CCK,0.12812112098905992
C11orf68,0.12808685173995463
DIP2A,0.12806112730592467
LOC284379,0.12803980592481745
SEMA3F,0.12800403096434973
ZFP2,0.1279788331753568
NCRNA00086,0.12795868546729935
VAMP1,0.1279559448139273
TBC1D8B,0.12792577478930542
ITFG3,0.12791101072796712
ZNF525,0.12782491999415715
VAV2,0.12781655332921607
GNAS,0.1278152481281359
GOLGA6D,0.12778851932404356
FOLR1,0.1277543598693288
NCRNA00162,0.1277363350608341
RILPL2,0.12769968596298623
SLC22A4,0.12768151816313555
TLR4,0.12763229372708293
ACSM2A,0.1276185575701096
CD1A,0.12760370038086638
HSPC072,0.12760064921033099
SLITRK1,0.1275731708059608
NGFRAP1,0.1275539872813315
EFNB2,0.12754899525885732
HYAL2,0.1274963698426763
TMEM220,0.12747271564434023
TMTC4,0.12738074840237332
SNAPC5,0.12735504434552505
UPF1,0.1273491943016699
DDR1,0.12731986675528262
SUGT1L1,0.12730075571436864
VNN2,0.12729892265529907
ADAM28,0.12726151232614533
KIF26A,0.12725563545978225
C20orf12,0.1272534624494761
FUZ,0.12723102559730004
SRPR,0.12722100459508223
NKAIN2,0.12717431858260655
PSEN1,0.12716480674128233
EGR1,0.1270787851804199
SP100,0.12705541472082507
ZNF701,0.12704785853708814
NPC2,0.1270302568828394
SLC29A4,0.12693030260587806
CUL5,0.126926667911441
TPCN1,0.1267756362481104
AVPR1B,0.1267625756934698
TAS2R40,0.12675405817583593
NUP153,0.126741452466171
LOC400759,0.12662912260561915
POMT2,0.1266080067132656
IGF2BP1,0.12659006096311512
PPP4R1,0.1265652215894307
CELA2B,0.12653218392626184
CPA6,0.12649756617782337
ARSK,0.12644171853637323
ZNF300,0.12639930350837864
AQR,0.12634310352684017
NKX6-1,0.12628352147745744
CYTH1,0.12627487867396228
SLC2A1,0.12625017640034403
ZNF223,0.12614459679701406
EPS15L1,0.1261341104117185
ZNF417,0.12608284961731323
ANKRD52,0.12606508666913685
LOC493754,0.12598421408531418
NPL,0.12596159145259025
OR52K2,0.12595267943532382
CGN,0.12591257275817563
NR6A1,0.12589845733191732
IL21R,0.12586995848345633
ODF3L1,0.12583264463408148
GOLGA5,0.12574722101662075
XKR7,0.12573652629463544
TTC14,0.12571407951853764
DAG1,0.1257136410556909
XPO4,0.1256908483535684
ATP2A2,0.1256855821589912
MKNK1,0.12568523329615292
GNG8,0.12564969867044526
KRTAP10-9,0.12564253093229688
CHRNB1,0.12562529660181196
ZNF707,0.1255950562746517
TRAK1,0.12558178381918803
RNF10,0.12555383273443932
PNLDC1,0.12553031326063716
POM121L4P,0.12549417309432404
FGF23,0.12546309039699413
PRKACB,0.1253421526565007
TTC30A,0.12534079848360696
BIRC7,0.12533700231839867
PATZ1,0.12533164006363365
ARRDC2,0.12530325868845305
ZNF193,0.1252874445537221
CD5,0.12526799387444446
CACNG5,0.12525503822177067
SFTA2,0.1252289923157959
LPCAT2,0.12518968946854586
ZNF566,0.12517757171969285
CLSTN1,0.12510223674888424
LOC100132215,0.12508767522413322
TAF9B,0.12504319179269996
IQSEC2,0.12502915447618307
CPD,0.1250283696509477
FOXL2,0.12499648998196473
SPDYE2,0.12498254891971598
MORC2,0.12495645178119189
MAP3K13,0.12492671748182785
TMOD3,0.12488818148213467
RSAD2,0.12486724004172331
PPYR1,0.1248289893451718
COL6A4P2,0.12479956612769322
RIPPLY2,0.12478800013576832
ARID3B,0.12474037753286181
ZNF343,0.1246719130690209
AOC2,0.1246676761153051
TFAP2B,0.12450282655773977
ARSG,0.12450274106468748
PYGL,0.1244888318840412
TMEM87A,0.12448287612520063
ACTR8,0.12445129925580124
LIPI,0.12441466188245656
TUBA3C,0.12439610346649327
SLC13A3,0.12434913733788767
HPVC1,0.12434780418919587
TMEM40,0.12425676785069725
RFX2,0.12425617884333945
POU6F2,0.1242030880192474
C7orf16,0.1241904304338233
PLEKHA2,0.12416159690937285
PLA2G16,0.12414341419309892
SYCP2,0.12413598693362057
FAM200A,0.12403592748980072
LOC650368,0.1240176251091629
C8orf37,0.12399451234362667
DBH,0.12398531780859222
PRKAA1,0.12390395327173001
FZD6,0.12389841624806766
HCN1,0.1238814526980911
UNK,0.12376766492799425
TPH1,0.12375629457474398
DLG1,0.12364713540722021
TMC7,0.12358538678428733
TRIP4,0.12355147887268028
SDR9C7,0.12353336595334861
C8orf39,0.12340301063245565
FAM10A4,0.12336205685346109
ULBP2,0.12328140554501682
ICAM4,0.12324614736200136
ZAN,0.12322515963261182
PTPN1,0.12322040541009467
MOSPD2,0.12320694437229941
MBOAT4,0.12320601418403473
NUPR1,0.12320540364746645
CYP17A1,0.12320073793517325
RELA,0.1231349386296068
NAIF1,0.12312447206204674
ANGEL1,0.12312163069100758
ZNF114,0.12310779821867056
MGC12916,0.12307534680728059
CEP135,0.12307037070384443
UCKL1AS,0.12303454215254708
EPM2AIP1,0.12299707673648663
PPP2R5E,0.12296838906326205
WFDC8,0.12292894178221755
RXRG,0.12286362443093633
C17orf91,0.12283553197667556
CADPS2,0.12282931938680805
C4orf50,0.1228276645681341
FIGLA,0.12280739798791081
GNG4,0.12275196344263507
TTLL8,0.12272996193174644
CCDC55,0.12268779912508607
KLKP1,0.12267953878601129
CYP2A6,0.12264539474068051
GPR153,0.12256866533172489
CHRM3,0.12251853049806
C20orf123,0.12251714127030952
ZZZ3,0.12245645085700631
PSG9,0.12237129309137301
C10orf118,0.12235650818735783
C9orf131,0.12234999211273075
NDE1,0.12234350701235952
CD207,0.12231650064515552
APOC4,0.12230265742550424
SNX21,0.12225396605847831
UGGT2,0.122216694149745
EXOC3,0.1222064665320805
PRKD3,0.12219783488295591
SOX3,0.12218585114913338
PPARD,0.12213070430304346
MIMT1,0.1221166254703399
TYW3,0.1221050246680442
INHBC,0.12205891285789473
OPN1MW,0.12203134619605414
C5orf54,0.12194920193848548
CAMK1D,0.12191651673478866
KLK4,0.12189087582041115
ENOX2,0.12185162224502326
ATXN7,0.12184874317196659
LOC221710,0.12179238030643667
ASB10,0.12178128790730829
FAM186B,0.12174532038762154
LASS6,0.12173307156881061
FLT3,0.12171133610728417
NCOA4,0.12169822883746553
OR10J3,0.12169390966660096
EPPK1,0.12166277382299802
KLHL22,0.1215982532568883
TFEB,0.12157767319457799
SPANXC,0.12156069431384392
NEK10,0.12153439590015783
TSC1,0.12151964342172826
BCL2,0.12150678291350785
BLZF1,0.12150122006131775
ASIP,0.12147445609812836
IL12RB2,0.12139807944231916
KRT6A,0.12129599974256652
OR2AE1,0.12126453142701246
SLC25A36,0.12121415912239554
BAT3,0.1211340587735459
GSG1L,0.121113559143309
TPCN2,0.1211021053960552
CCDC67,0.12107833734601306
WDR60,0.12101633143826493
ARL8B,0.12098924954306464
ATL3,0.12096806997505163
HS2ST1,0.12095216454707859
GPR50,0.12093490975223364
DDX58,0.12091257185102594
SH2D4B,0.12082601091526286
MFHAS1,0.12070484302166896
LOC728723,0.12067108513658605
TMPRSS12,0.12067044913160335
ZNF143,0.12066546410988109
FATE1,0.12066530937750962
SPDYE1,0.12056744180468268
CFHR4,0.120549863491437
NAPB,0.12051455771827116
RNF115,0.12050943693824989
C20orf132,0.12050363360391539
PQLC3,0.12040099951397557
RPL23AP7,0.1203695183804743
WWP1,0.1203471897006662
FAM131A,0.12034451755181336
C3orf21,0.12033257906250437
PIK3C3,0.12031306117015532
NPY1R,0.12027150984774708
THAP8,0.12026185828472853
ITGA2B,0.12020407040093851
PLEKHF1,0.1202006810964382
SLCO1A2,0.12018496327307449
LOC202181,0.1201718005301667
EPDR1,0.12007355092859143
CLN8,0.12007205270128973
ABCA10,0.12003163826329179
GP6,0.11996796092261879
KCNJ10,0.11992363476981754
LOC285456,0.11990711465795859
TUBGCP3,0.1198971092381106
C1orf175,0.11988823935995614
HMGXB3,0.11984687252999923
CACNA2D2,0.11984226150744064
TRPV3,0.11982767984658231
RPTOR,0.11978708916853574
AQP2,0.11977968599718636
PACSIN2,0.11971154986854401
KCNA3,0.1197044328557618
HEATR4,0.11969766922060451
APOBEC2,0.11959571212791688
SCMH1,0.11958251437370206
CBLN1,0.11952201045804636
LRTM2,0.11944379737224277
ATP13A3,0.11942415221806164
MED29,0.11940526557741263
KLHL7,0.11939373143727568
FOXD1,0.11937787291001398
VKORC1L1,0.11929424319346478
PLEKHA7,0.1192875135438675
TMEM178,0.11927209918771033
KLRF1,0.11920946550494385
ZNF251,0.11917884634293377
UHRF1BP1,0.11910781166739805
C7orf65,0.11908877712157995
HCST,0.11908863429204826
TMEM84,0.11904258367965816
ANKRD29,0.11902574069611559
LIN52,0.1190234847497583
ZNF419,0.11902137463297895
MAG,0.11897545008755955
PSCA,0.11890781244184095
KRTAP4-4,0.11885718094515908
C5orf39,0.11885563812679928
LDHAL6B,0.11884632879420477
KIAA0776,0.1187877574070958
GPATCH2,0.11875271931179049
CDHR3,0.11871372506487521
GSDMC,0.11870776984686376
NKX2-6,0.1186884921658234
GPR82,0.11867571436911246
STAG3L1,0.11863676476328694
OSTN,0.1186333764660465
CNTN5,0.11861440469804536
FNTB,0.11861276225944624
FER1L5,0.11858306585045329
AP3M2,0.11855250500364059
PPM1A,0.11855160084721482
CBX1,0.118482391485629
OPN5,0.11847366349420588
LASS2,0.11842193669381859
ZNF274,0.1184021918258435
ATMIN,0.11838445221205302
ACSM2B,0.11836576766814902
CTRB2,0.11823610882976836
GMCL1L,0.11821953978087935
VPRBP,0.11814503840811759
TRIM3,0.11813267891743284
FADS3,0.11812469663241955
NEB,0.11810613272485494
RBBP6,0.11793991385800745
CLEC4GP1,0.11792156015214518
HNMT,0.11790975285666815
KRT35,0.11789730561004545
ARRB2,0.11789563003629812
ALG10B,0.1178061642156265
CASP8AP2,0.11777407433647294
OLFM3,0.11777387211170548
FAM189A1,0.11776386169318137
SPATA8,0.11774410799559959
KLK6,0.1177058613681523
WDTC1,0.11767032461448569
FLJ23867,0.11764452455196386
POLR3A,0.11756592375091093
C6orf195,0.11750009239251638
TMEM158,0.11746903027326928
TRIM22,0.11743524208699918
TMEM181,0.11743253000845164
KCNH4,0.11740067443323167
CREG1,0.11738963400568302
NIPAL3,0.11737209637773985
THRSP,0.11736464981999288
LOC150786,0.11730188475830026
KRT38,0.1172876870490991
N4BP2L2,0.11722727872652357
BMP7,0.11721126110599384
PRINS,0.11716453365476577
C2orf27B,0.11715057987084153
RBM41,0.11713158040096275
GK2,0.1171206558567026
SPRY3,0.11699573374096538
DSTN,0.1169534370280401
BFSP1,0.11691272132518521
ZNF577,0.11688484441263665
C6,0.1168590536856718
SAMD9,0.11685868509261048
IFI30,0.11683050298223083
GRK4,0.11681563382372302
COLEC10,0.11680088809242473
TCAP,0.11679904194910756
TFAP2C,0.11679721971840785
USP31,0.11673615813803348
OR52L1,0.11672693645409822
LOC100286844,0.1167175054336466
STX12,0.11670277981838971
MKRN3,0.11668017053007954
CTXN3,0.11666665743299916
ZNF708,0.11663103797081005
DUPD1,0.11661268113431118
KRT74,0.1165761712109076
LOC220429,0.11656673592510379
EEA1,0.11651780720762536
TRIM42,0.11651596286631355
NPHP4,0.11648338851244953
ZNF323,0.11647623533460674
FOXD4L5,0.11646131765610596
TRIP6,0.11644174294099509
POLDIP3,0.11641497760859201
SOAT2,0.11631738433907289
TRIML1,0.1162740227364783
OPN4,0.11623627134494945
HLA-DPA1,0.11622669362883761
LMNA,0.1161412097222335
TAF6,0.11612067650225241
IGFBP1,0.11610741828631244
OPN1SW,0.11608355680705801
SOAT1,0.11607114153759687
QSOX1,0.11607050352472431
LOC285780,0.11605778274035988
FXYD7,0.11602367458242051
LRP2,0.11600481570352737
GATM,0.11593558389466137
SNX2,0.11582104697924196
SLC38A10,0.11580623584132604
TBC1D24,0.11578943685209911
LOC100190939,0.11576777534901873
MAGEA5,0.11574974464835866
ADH7,0.11571949489632943
PPRC1,0.1157128128363263
SLC20A1,0.11568741803655125
ACSL1,0.11568706320728243
PLIN2,0.11562965104971401
OR2W1,0.11562627338626073
DCAF10,0.11562122736380961
UCN2,0.11560828776184351
IL6,0.11559739043158138
LMO4,0.11556793453410485
FAM40A,0.11554878870623954
CAMKV,0.11548444552496126
LOC643923,0.1154824783034985
TMEM145,0.1154298174623237
RGS8,0.11542632622635425
SRPK2,0.11540290779836657
IL2RA,0.11538278173273368
ALPP,0.11533663980852925
WDFY1,0.1152800242438941
RIPK1,0.11526963893585675
RLF,0.1152584421255755
PPP1R2P1,0.11523497336344848
LEMD1,0.11519403380157839
CD22,0.1151540735226261
MT4,0.11514351517128842
KIF1C,0.11513820601295995
SLC10A3,0.1151018161913231
DEF6,0.11510097292631348
OR1E1,0.11507846367756902
ATP6AP2,0.11507288550926047
C15orf2,0.11506714370277618
DNAH10,0.11505496178133583
MAPKAP1,0.11504884274424124
GLYAT,0.11503159484471608
LOC441601,0.11499223841279217
SMC3,0.11497591418550138
HNRNPUL1,0.11489457525211119
OR5B21,0.11485247478671295
GNPDA2,0.11473820818654264
RAPH1,0.11471200078390466
PPFIA1,0.11469337753056322
SERPINA10,0.11469090596106857
LRP2BP,0.11467960481812936
LRRC57,0.11466258789738536
CCL3L1,0.11461920368613948
KRTAP5-8,0.1145800468976404
ZNF33B,0.11456148050397988
ASPDH,0.11452232209264603
IRGC,0.11452155718057454
AMAC1L3,0.11451763979585697
HMGCLL1,0.1145075938753321
ZNF627,0.1144906484651939
OR9A4,0.11447186016568052
SERPINA3,0.11445645988723623
FAM59A,0.11445060853977368
DDX59,0.11442409694758542
ZFP64,0.11436789910788121
KIAA1671,0.11432822064907835
PRR4,0.11429416831302092
FAM150B,0.1142877110908638
SERPIND1,0.11425980794873147
UHRF1BP1L,0.11422887917937369
